,k_infect,N1,H0,d_If,gamma,mode,vmax,IL6max,Q,emax,H,e
7085,0.00012323576499407278,1722.0175392478354,46.83948315080375,0.7587351379619943,7.541828065173578,2,1781.2096321400986,1345.2197330803392,6.3815774331412545,0.8859212119963238,0.6952926556286313,0.00012667296457476092
7086,0.00017837617378451448,2925.6918070483484,23.074946936494033,0.4254382129306305,5.123215523897837,2,214.96800826376273,1130.8730978555686,7.277786409504099,0.935780394662181,0.9456490732451411,0.00034269071942924354
7087,0.0003960999785399412,1138.855019569909,20.203647516084985,0.13206239456239827,1.2036000852113296,5,8578.953087090274,1596.7583624247873,2.152886123470887,8.010143821572502e-05,0.011654323983187219,2.075183199636455e-06
7088,0.00019289225007116493,7048.993011091426,56.65918958800319,0.8853603965011043,68.20752783670815,3,94748.30955384267,4102.750411636037,3.3230207864368753,0.0002596345167714184,0.002209229362708586,2.3845151539938117e-10
7089,0.00036192313352710354,2872.8342752637172,102.40817735320121,0.4243721712201715,45.18647365935157,4,61740.24970865736,8271.439918522663,1.4013808670526364,0.9970961491149882,0.0017900026404533624,8.110002058611885e-05
7090,0.00017255309408071093,6983.451842926429,29.762695795067508,0.27067438871703137,9.707610077892253,5,35342.39039016597,2348.72225044327,3.858014173967551,0.0006899263308126121,0.006857721589650306,5.439233587059631e-07
7091,0.00016450278761400016,3705.6990074065693,16.385757686004112,0.38091822503993056,3.8048862971761626,5,11364.126180931155,1406.8242877912785,2.2716379639523407,0.0010347913258615786,0.058608014408239116,1.5757636770290035e-07
7092,0.00016803700007396875,6559.905160004038,23.762054623332418,0.19195537022932263,5.027901218971365,5,11041.226047975691,1480.982830037072,2.5749880415710997,0.00709393480966477,0.10633730984299569,1.873009408003834e-05
7093,2.626103850089989e-05,1617.1331581536324,110.4045545697183,1.275656872163498,5.98106526481937,2,856.4849965284985,1101.179526485817,7.366220881130108,0.0873543147488477,0.9652574982171703,0.00013399064022624933
7094,2.8509411446266717e-05,1538.8905232368757,103.63125065142891,0.2502508382694989,1.1377903793128796,1,22.817050877656563,547.8154922218304,8.349838305684079,0.058232437404988645,0.9987552160428679,4.0120524412006335e-05
7095,2.4291697459466214e-05,330.4302295413089,28.742122158663108,1.5473875795377703,0.35698960729466594,1,0.01,20.009627518751127,9.685612618785097,2.0960987014115316e-17,1.0,0.0
7096,0.00029697000540038784,380.4574050898161,10.606792049045977,0.24392235813611435,0.2923171479095022,1,0.01,20.078174038293515,9.68539106060587,1.3902881884391704e-14,1.0,0.0
7097,4.166974774009315e-05,2835.4553321239314,12.342757426994574,0.12180982872391645,0.1776389542412817,5,0.01,20.01725926904543,9.68558271295809,8.961659104192145e-18,1.0,0.0
7098,0.0002865435539052541,436.45220607589926,10.651555553673838,0.16829509633805198,0.22418772753239322,1,0.01,20.155728881204134,9.685143011269963,1.3532558911978914e-18,1.0,0.0
7099,3.5622974379456066e-05,597.9354855303242,12.358620904703791,0.12333111792089713,0.03246588047721829,1,0.01,20.004408219270285,9.685628785795707,1.9957778444285746e-24,1.0,0.0
7100,0.00022199047378480423,1455.1335357285557,191.12839304831448,1.1670326596007925,72.05189480837119,5,191339.9505243548,12607.154742858174,1.9147258339778381,9.127262782545864e-05,0.0009407615083892929,3.418717701493485e-09
7101,6.944828111921408e-05,4594.993307470569,62.86276777941935,1.3778100313858146,27.639439095163098,3,54383.198081162795,3257.8469626491005,3.63714471161552,0.7858055974509938,0.07919633155204307,1.4341070657570283e-05
7102,0.0004580288761294669,2033.5292093112837,121.75997910781422,1.0678706839487588,121.10623493504251,4,82454.29932485578,8809.129399046597,1.3906667924165383,0.9996627488786424,0.0010612654993440646,2.141182492050507e-06
7103,0.00033143397843997873,2661.278782079974,73.30328404384838,1.0946073724691467,70.7732602197092,4,55085.29283551858,5075.553774157065,1.5720436489245202,0.00816779222730089,0.0022839447754238558,5.628536654486309e-09
7104,0.00030870906884533184,2056.3663029318886,153.11770928653385,0.22003202461205124,21.38755722400456,4,47701.17154088052,12863.021438336968,1.2752147062658883,0.04779139594451391,0.0027189793652502314,1.9293788624540955e-05
7105,0.0005970232878853856,360.34528058760543,137.16429109676486,1.3200874446748985,38.95416272653297,4,21547.389715572528,8099.6262545168065,2.0892588539987345,0.970575752305834,0.0032125743577752497,4.436135147083455e-07
7106,0.00019659348154264442,718.5728929864727,52.29092092777573,1.6232814702308604,11.991128738715814,5,7303.113495204314,1648.20536989579,4.701979144817772,0.9697123808871327,0.2234728330373675,0.0014043154767506266
7107,0.0005796108398908394,5781.705859379401,30.737451995150465,0.24716737516072668,25.459595627297826,4,25732.578712813025,2803.799783413531,1.8432422210205075,0.00248804813664462,0.0026843345621290495,3.0661340396459986e-08
7108,0.0003566963455220785,6028.464231905658,17.252881096840277,0.2441170055243734,9.056596346968897,2,14650.361348454093,1126.9106960527974,4.616691105355206,0.8755377897129819,0.00825863105575834,3.477601383037498e-05
7109,0.0001004755492330186,3367.8931859233617,136.7690185392135,0.09343434810641381,4.324271848378952,3,1232.28497061775,2081.878701775288,6.022655673277589,0.2426609332712364,0.7958773413569081,0.00046788350099903516
7110,0.00012277542823771928,2047.7444451252952,79.81749622180406,0.17499030283961173,3.5115535628288708,4,16192.710829055659,5162.582618746964,1.6398437584457544,0.9344681556373895,0.036410943587238495,0.003064017522312267
7111,0.00030587636138109867,1789.6552338327017,55.52600451131343,0.7555305043220919,22.96485553443071,4,65520.52517633458,3929.042525839941,1.7219181669801067,0.006266412918513261,0.001993124409715418,2.73317358729376e-07
7112,6.976463322811097e-05,4045.3207117695265,158.36837465852284,0.09973158010686368,4.457480303929715,3,11907.618103261686,3215.740283498585,4.047492166770463,0.9792969086694461,0.2565302150290741,0.0023522724326828217
7113,0.0002389843409765985,1029.053199363502,29.809310410318517,1.0574099883518078,7.751800918598309,2,755.2306612383629,1109.549026452853,6.726136345904402,0.9840033596258133,0.7651868878169304,0.0015940451973978339
7114,4.660501679157836e-05,3729.494852440633,21.854252702147395,1.7906957089708886,6.802059621684384,2,34.49363765400319,1442.6364880500682,7.022425114872167,0.007263967513948218,0.9982072660476483,4.145631495354144e-06
7115,0.0005114598906160945,1705.1732385255775,15.969503461384429,0.2010122181820064,2.799586937148502,5,196.36770964669026,831.4117645267928,3.5350255538211655,0.7851920423982017,0.8448971040825051,1.7972105593741548e-05
7116,8.574829311078103e-05,6356.320711657184,68.6906178174886,1.1163518717174203,41.79552769741821,4,177789.79275068067,4510.930689116264,1.621675726272978,0.0017145022704237167,0.0027195968064571852,5.949572490340168e-09
7117,5.2733928888221744e-05,1202.8913215401385,57.62443951049971,0.5900267146781294,2.1567256860359425,1,219.16009579092764,460.9097682684328,8.453124061713059,0.9659661741809689,0.9745956672497035,0.0007467465725771282
7118,5.1282589970847974e-05,667.08519497209,48.06573587297708,0.3723842074889641,0.6123195180870503,1,0.01,20.024885496608654,9.685563307992453,1.46327906141446e-20,1.0,0.0
7119,0.00018117732399175194,321.0011432709883,86.65199758933025,0.1438239251577492,0.7248032566502992,5,888.7735502076638,1615.376280609927,5.828454805969539,0.8884250936287963,0.5215014341087266,0.03904467527751271
7120,0.0003407199250774193,1962.191618112373,17.379288273883223,0.13024805424573577,1.513359749506352,5,30.03978053598239,729.5403633855155,5.670386269435948,0.0031095623841368852,0.9709928881976154,1.4020890845580248e-05
7121,4.3094961940200324e-05,5874.48030723115,39.36091186288578,0.4062213715664243,4.047844989249839,5,20101.273467071467,1884.6609221607584,2.3017003855146805,0.0009180254135538624,0.21385624342138135,2.0104272942363446e-06
7122,2.5429978548288725e-05,579.1549799505482,50.940232497992945,0.13862735103278143,0.10400414216475772,1,0.01,20.00644803199307,9.685621824669498,5.5522034734400765e-22,1.0,0.0
7123,0.0002907057407128505,1374.6508890513203,20.739444056766217,0.6528002693658526,5.410326329196882,2,4641.353965501905,1050.6856118534304,5.1400090833591685,0.9146738386800887,0.20721544443714388,0.0003931145957033367
7124,8.815911011161615e-05,3771.2325904047757,11.93424003166601,0.2614377259975942,1.0373218880943258,5,64.76324797229965,614.740009898178,8.17721011618767,0.9423558545313353,0.983004383492733,0.003689419205388709
7125,2.927660521714464e-05,7408.939241202759,12.20581746579238,0.24109735135173258,0.6383164841854932,5,5880.308405888982,873.8895183512377,3.1269335508890705,0.000248782537137348,0.3864643176075675,9.062198025131321e-05
7126,4.374237655311907e-05,1110.6830294550257,168.59671035262485,0.27659956707800826,2.265651476729406,1,116.70781590725828,783.288276359329,7.906907299386839,0.016092406616800815,0.9931134162384186,4.189951062865164e-06
7127,0.0003259006576708888,839.9674079201782,13.938616791679273,0.11350368489613652,0.4330891577637104,5,0.01,20.08861604309771,9.684749577453555,4.7656923344210893e-17,1.0,0.0
7128,4.379547075420468e-05,3941.7227763316764,58.802667173849144,0.5260207516478795,5.3396793533950575,3,6443.69562646719,3013.584422420732,4.772702631587307,0.9845366730251811,0.4939613949432807,0.001665666605121111
7129,0.0003359906198932744,6214.321255293776,95.93358893111572,0.1126529640709621,22.56493926563825,4,46930.950906270424,8831.367069006668,1.3763978029162305,0.0006911911674658661,0.002531159280864799,5.579759864469232e-08
